PRO|AIS|เทียมร่วมมิตร|BKK 002|0005|RO|101114||GSM|BKK|MACRO|20100206|20130205|1111040254|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|1372140.00|38115.00|0.00|0.00|0.00||00000000|09|0000000038115|00|0000000000000|20100206|457380.00|0.00|22869.00|0.00|457380.00|457380.00|914760.00|419265.00|76230.00|10|01|07
PRO|AIS|สะพานพระนั่งเกล้า|BKK 003|0007|RO|106012||GSM|BKK|MACRO|20100401|20130331|1111007212|0000053160|นนทบุรี||36|00|0.00|0.00|90000.00|2500.00|0.00|0.00|0.00||00000000|00|0000000002500|00|0000000000000|20100401|90000.00|0.00|0.00|0.00|90000.00|90000.00|0.00|87500.00|70000.00|08|01|00
PRO|AIS|สะพานพระนั่งเกล้า|BKK 003|0008|RO|106012||GSM|BKK|MACRO|20100401|20130331|1111007212|0000053160|นนทบุรี||12|12|0.00|0.00|300000.00|8333.33|0.00|0.00|0.00||00000000|00|0000000008333|00|0000000000000|20100401|100000.00|0.00|0.00|0.00|100000.00|100000.00|200000.00|91666.63|33333.32|08|01|05
PRO|AIS|ท่าพระ 1|BKK 008|0011|HT|101185||GSM|BKK|MACRO|20100315|20100315|1111005642|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|40500.00|40500.00|42631.58|0.00|0.00||00000000|09|0000000042632|00|0000000000000|20100315|42631.58|0.00|2131.58|0.00|42631.58|42631.58|2131.58|0.00|0.00|01|01|00
PRO|AIS|ท่าพระ 1|BKK 008|0012|RO|101185||GSM|BKK|MACRO|20100601|20130531|1111005642|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|1148400.00|31900.00|0.00|0.00|0.00||00000000|09|0000000031900|00|0000000000000|20100601|31900.00|0.00|1595.00|0.00|191400.00|191400.00|957000.00|0.00|0.00|06|06|00
PRO|AIS|วัดศิริพงษ์|BKK 010|0010|HT|101119||GSM|BKK|MACRO|20100205|20100205|1111008323|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|78705.00|78705.00|78705.00|0.00|0.00||00000000|00|0000000078705|00|0000000000000|20100205|78705.00|0.00|0.00|0.00|78705.00|78705.00|0.00|0.00|0.00|01|01|00
PRO|AIS|เสนานิคม 1 (ห้อง)|BKK 012|0003|RO|101144||GSM|BKK|MACRO|20100101|20121231|1111008451|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|12600.00|350.00|0.00|0.00|0.00||00000000|00|0000000000350|00|0000000000000|20100101|4200.00|0.00|0.00|0.00|4200.00|4200.00|8400.00|1400.00|1400.00|01|01|02
PRO|AIS|เสนานิคม 1 (ห้อง)|BKK 012|0004|MO|101144||GSM|BKK|MACRO|20100927|20100927|1111008451|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|630.00|630.00|0.00|0.00|0.00||00000000|00|0000000000630|00|0000000000000|20100927|630.00|0.00|0.00|0.00|630.00|630.00|0.00|0.00|0.00|01|01|00
PRO|AIS|เสนานิคม 1(ดาดฟ้า)|BKK 012.1|0011|HT|101144||GSM|BKK|MACRO|20100621|20100621|1111008451|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|47708.57|47708.57|47708.57|0.00|0.00||00000000|00|0000000047709|00|0000000000000|20100621|47708.57|0.00|0.00|0.00|47708.57|47708.57|0.00|0.00|0.00|01|01|00
PRO|AIS|ประชาชื่น 1|BKK 019|0014|HT|101112||GSM|BKK|MACRO|20100420|20100420|1111000641|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|1074.86|1074.86|1131.43|0.00|0.00||00000000|09|0000000001131|00|0000000000000|20100420|1131.43|0.00|56.57|0.00|1131.43|1131.43|56.57|0.00|0.00|01|01|00
PRO|AIS|ประชาชื่น 1|BKK 019|0015|HT|101112||GSM|BKK|MACRO|20100420|20100420|1111000641|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|6449.14|6449.14|6788.57|0.00|0.00||00000000|09|0000000006789|00|0000000000000|20100420|6788.57|0.00|339.43|0.00|6788.57|6788.57|339.43|0.00|0.00|01|01|00
PRO|AIS|ประชาชื่น 1|BKK 019|0016|HT|101112||GSM|BKK|MACRO|20100420|20100420|1111000641|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|70940.57|70940.57|74674.28|0.00|0.00||00000000|09|0000000074674|00|0000000000000|20100420|74674.28|0.00|3733.71|0.00|74674.28|74674.28|3733.71|0.00|0.00|01|01|00
PRO|AIS|มาบุญครอง|BKK 023|0008|RO|101076||GSM|BKK|MACRO|20100401|20120731|1211000325|0000053160|กรุงเทพมหานคร||00|00|55714.53|0.00|1492209.59|53293.20|0.00|0.00|0.00||00000000|09|0000000053293|00|0000000000000|20100401|53293.20|0.00|2664.66|0.00|482060.13|482060.13|1010149.46|0.00|0.00|03|04|00
